,start,node,length,max_inheritors,min_inheritors
7773,22013,342311,6,1,1
7774,22013,342312,6,1,1
7775,22013,342372,6,1,1
7776,22013,342423,6,1,1
7777,22013,342424,6,1,1
7778,22013,342429,6,1,1
7779,22013,342453,6,1,1
7780,22013,342477,6,1,1
7781,22013,342482,6,1,1
7782,22013,342538,6,1,1
7783,22013,342539,6,1,1
7784,22013,342544,6,1,1
7785,22013,342566,6,1,1
7786,22013,342591,6,1,1
7787,22013,342596,6,1,1
7788,22013,342600,6,1,1
7789,22013,342602,6,1,1
7790,22013,342608,6,1,1
7791,22013,342609,6,1,1
7792,22013,342614,6,1,1
7793,22013,342619,6,1,1
7794,22013,342620,6,1,1
7795,22013,342621,6,1,1
7796,22013,342622,6,1,1
7797,22013,342627,6,1,1
7798,22013,342630,6,1,1
7799,22013,342632,6,1,1
7800,22013,342633,6,1,1
7801,22013,342641,6,1,1
7802,22013,342642,6,1,1
7803,22013,342645,1,1,1
7804,22013,342648,6,1,1
7805,22013,342649,6,1,1
7806,22013,342652,6,1,1
7807,22013,342655,6,1,1
7808,22013,342656,6,1,1
7809,22013,342657,6,1,1
7810,22013,342664,6,1,1
7811,22013,342665,6,1,1
7812,22013,342672,6,1,1
7813,22013,342675,6,1,1
7814,22013,342676,6,1,1
7815,22013,342679,6,1,1
7816,22013,342684,6,1,1
7817,22013,342686,6,1,1
7818,22013,342687,6,1,1
7819,22013,342689,6,1,1
7820,22013,342763,6,1,1
7821,22013,342773,6,1,1
7822,22013,342775,6,1,1
7823,22013,342776,6,1,1
7824,22013,342777,6,1,1
7825,22013,342782,6,1,1
7826,22013,342784,6,1,1
7827,22013,342785,6,1,1
7828,22013,342788,6,1,1
7829,22013,342791,6,1,1
7830,22013,342794,6,1,1
7831,22013,342797,6,1,1
7832,22013,342803,6,1,1
7833,22013,342806,6,1,1
7834,22013,342810,6,1,1
7835,22013,342939,6,1,1
7836,22013,342956,6,1,1
7837,22013,342985,6,1,1
7838,22013,342991,6,1,1
7839,22013,343016,6,1,1
7840,22013,343018,6,1,1
7841,22013,343024,6,1,1
7842,22013,343025,6,1,1
7843,22013,343028,6,1,1
7844,22013,343029,6,1,1
7845,22013,343030,6,1,1
7846,22013,343031,6,1,1
7847,22013,343032,6,1,1
7848,22013,343037,6,1,1
7849,22013,343052,6,1,1
7850,22013,343062,6,1,1
7851,22013,343063,6,1,1
7852,22013,343064,6,1,1
7853,22013,343067,6,1,1
7854,22013,343071,6,1,1
7855,22013,343076,6,1,1
7856,22013,343077,6,1,1
7857,22013,343088,6,1,1
7858,22013,343103,6,1,1
7859,22013,343127,6,1,1
7860,22013,343198,6,1,1
7861,22013,343199,6,1,1
7862,22013,343200,6,1,1
7863,22013,343201,6,1,1
7864,22013,343206,6,1,1
7865,22013,343235,6,1,1
7866,22013,343273,6,1,1
7867,22013,343277,6,1,1
7868,22013,343286,6,1,1
7869,22013,343304,6,2,2
7870,22013,343345,6,1,1
7871,22013,343407,6,1,1
7872,22013,343421,6,1,1
7873,22013,343449,6,1,1
7874,22013,343471,6,1,1
7875,22013,343530,6,1,1
7876,22013,343534,6,1,1
7877,22013,343574,6,1,1
7878,22013,344911,6,1,1
7879,22013,344914,6,1,1
7880,22013,344917,6,2,2
7881,22013,344922,6,1,1
7882,22013,344924,6,1,1
7883,22013,344929,6,2,2
7884,22013,344930,6,1,1
7885,22013,344931,6,1,1
7886,22013,344941,6,2,2
7887,22013,344943,6,1,1
7888,22013,344948,6,1,1
7889,22013,344951,6,1,1
7890,22013,344963,6,1,1
7891,22013,344966,6,1,1
7892,22013,344970,6,1,1
7893,22013,344975,6,1,1
7894,22013,344980,6,1,1
7895,22013,344983,6,1,1
7896,22013,344985,6,1,1
7897,22013,344986,6,1,1
7898,27556,344986,51,1,1
7899,22013,344989,6,1,1
7900,22013,344990,6,1,1
7901,22013,344992,6,1,1
7902,22013,345000,6,2,2
7903,22013,345001,6,1,1
7904,22013,345004,6,1,1
7905,22013,345005,6,1,1
7906,22013,345007,6,1,1
7907,22013,345009,6,1,1
7908,22013,345015,6,1,1
7909,22013,345021,6,1,1
7910,22013,345028,6,1,1
7911,22013,345035,6,1,1
7912,22013,345036,6,1,1
7913,22013,345037,6,1,1
7914,22013,345038,6,1,1
7915,22013,345041,6,1,1
7916,27579,345041,3,2,2
7917,22013,345047,6,1,1
7918,22013,345048,6,1,1
7919,22013,345059,6,1,1
7920,22013,345077,6,1,1
7921,22013,345080,6,1,1
7922,22013,345103,6,1,1
7923,22013,345105,6,1,1
7924,22013,345106,6,1,1
7925,22013,345111,6,1,1
7926,22013,345113,6,1,1
7927,22013,345116,6,1,1
7928,22013,345120,6,1,1
7929,22013,345126,6,1,1
7930,22013,345131,6,1,1
7931,22013,345132,6,1,1
7932,22013,345134,6,1,1
7933,22013,345135,6,2,2
7934,22013,345153,6,1,1
7935,27566,345153,14,1,1
7936,22013,345156,6,1,1
7937,22013,345157,6,1,1
7938,22013,345158,6,1,1
7939,22013,345159,6,1,1
7940,22013,345160,6,1,1
7941,22013,345175,6,1,1
7942,22013,345261,6,1,1
7943,22013,345282,6,1,1
7944,22013,345354,6,1,1
7945,22013,345356,6,1,1
7946,22013,345402,6,1,1
7947,22013,345420,6,1,1
7948,22013,345485,6,1,1
7949,22013,345545,6,1,1
7950,22013,345553,6,1,1
7951,22013,345566,6,1,1
7952,22013,345570,6,1,1
7953,22013,345587,6,1,1
7954,22013,345616,6,1,1
7955,22013,345620,6,1,1
7956,22013,345625,6,1,1
7957,22013,345628,6,1,1
7958,22013,345629,6,1,1
7959,22013,345632,6,1,1
7960,22013,345633,6,1,1
7961,22013,345638,6,1,1
7962,22013,345643,6,1,1
7963,22013,345644,6,1,1
7964,22013,345662,6,1,1
7965,22013,345666,6,1,1
7966,22013,345667,6,1,1
7967,22013,345686,6,1,1
7968,22013,345691,6,1,1
7969,22013,346027,6,1,1
7970,22013,346030,6,1,1
7971,22013,346039,6,1,1
7972,22013,346070,6,1,1
7973,22013,346076,6,1,1
7974,22013,346079,6,1,1
7975,22013,346082,6,1,1
7976,22013,346083,6,1,1
7977,22013,346084,6,1,1
7978,22013,346085,6,1,1
7979,22013,346086,6,1,1
7980,22013,346087,6,1,1
7981,22013,346205,6,1,1
7982,22013,347524,6,1,1
7983,22013,347662,6,1,1
7984,22013,347757,6,1,1
7985,22013,347768,6,1,1
7986,22013,347850,6,1,1
7987,22013,347919,1,1,1
7988,22013,347931,6,1,1
7989,22013,348202,6,1,1
7990,22013,348408,6,1,1
7991,22013,348440,6,1,1
7992,22013,348488,6,1,1
7993,22013,348888,6,1,1
7994,22013,348921,6,1,1
7995,22013,348922,6,1,1
7996,22013,348928,6,1,1
7997,22013,348933,6,1,1
7998,22013,348937,6,1,1
7999,22013,348946,6,1,1
8000,22013,348949,6,1,1
8001,22013,348950,6,1,1
8002,22013,348951,6,1,1
8003,22013,348956,6,1,1
8004,22013,348957,6,1,1
8005,22013,348958,6,1,1
8006,22013,348959,6,1,1
8007,22013,348962,6,1,1
8008,22013,348991,6,1,1
8009,22013,350420,6,1,1
8010,22013,350446,6,1,1
8011,22013,350471,6,1,1
8012,22013,350506,6,1,1
8013,22013,350642,6,1,1
8014,22013,350684,6,1,1
8015,22013,350805,6,1,1
8016,22013,350857,6,1,1
8017,22013,351020,6,1,1
8018,22013,351048,6,1,1
8019,22013,351056,6,1,1
8020,22013,351092,6,1,1
8021,22013,351134,6,1,1
8022,22013,351264,6,1,1
8023,22013,351440,6,1,1
8024,22013,351492,6,1,1
8025,22013,351531,6,1,1
8026,22013,351561,6,1,1
8027,22013,351577,6,1,1
8028,22013,351598,6,1,1
8029,22013,351608,6,1,1
8030,22013,351613,6,1,1
8031,22013,351633,6,1,1
8032,22013,351649,6,1,1
8033,22013,351650,6,12,6
8034,22013,351662,6,1,1
8035,22013,351663,6,1,1
8036,22013,351665,6,1,1
8037,22013,351667,6,1,1
8038,22013,351671,6,1,1
8039,22013,351675,6,1,1
8040,22013,351676,6,1,1
8041,22013,351687,6,1,1
8042,22013,351691,6,1,1
8043,22013,351692,6,1,1
8044,22013,351708,6,2,2
8045,22013,351733,6,1,1
8046,22013,351734,6,1,1
8047,22013,351736,6,2,1
8048,22013,351737,6,1,1
8049,22013,351740,6,1,1
8050,22013,351742,6,1,1
8051,22013,351748,6,1,1
8052,22013,351750,6,1,1
8053,22013,351757,6,1,1
8054,22013,351759,6,1,1
8055,22013,351804,6,1,1
8056,22013,351815,6,1,1
8057,22013,351953,6,1,1
8058,22013,351965,6,1,1
8059,22013,353152,6,1,1
8060,22013,353164,6,1,1
8061,22013,353166,6,1,1
8062,22013,353173,6,1,1
8063,22013,353185,6,1,1
8064,22013,353193,6,1,1
8065,22013,353232,6,1,1
8066,22013,353238,6,1,1
8067,22013,353286,6,1,1
8068,22013,353289,6,1,1
8069,22013,353405,6,1,1
8070,22013,353510,6,1,1
8071,22013,353530,6,1,1
8072,22013,353538,6,1,1
8073,22013,353564,6,1,1
8074,22013,353581,6,1,1
8075,22013,353584,6,1,1
8076,22013,353589,6,1,1
8077,22013,353597,6,1,1
8078,22013,353631,6,1,1
8079,22013,353656,6,1,1
8080,22013,353664,6,1,1
8081,22013,353673,6,1,1
8082,22013,353701,6,1,1
8083,22013,353751,6,1,1
8084,22013,353779,6,1,1
8085,22013,353782,6,1,1
8086,22013,353892,6,1,1
8087,22013,353897,6,1,1
8088,22013,353900,6,1,1
8089,22013,353904,6,1,1
8090,22013,353912,6,1,1
8091,22013,353916,6,1,1
8092,22013,353921,6,1,1
8093,22013,353925,6,1,1
8094,22013,353933,6,1,1
8095,22013,353961,6,1,1
8096,22013,353963,6,1,1
8097,22013,353964,6,1,1
8098,22013,353965,6,1,1
8099,22013,353971,6,1,1
8100,22013,353975,6,1,1
8101,22013,353978,6,1,1
8102,22013,353980,6,1,1
8103,22013,353984,6,1,1
8104,22013,353985,6,1,1
8105,22013,353986,6,1,1
8106,22013,353987,6,1,1
8107,22013,353991,6,1,1
8108,22013,353992,6,1,1
8109,22013,353994,6,1,1
8110,22013,354018,6,1,1
8111,22013,354024,6,1,1
8112,22013,354026,6,1,1
8113,22013,354031,6,1,1
8114,22013,354033,6,1,1
8115,22013,354036,6,1,1
8116,22013,354060,6,1,1
8117,22013,354095,6,1,1
8118,22013,354097,6,1,1
8119,22013,354098,6,1,1
8120,22013,354129,6,1,1
8121,22013,354163,1,1,1
8122,22013,354185,6,1,1
8123,22013,354290,6,1,1
8124,22013,354301,6,1,1
8125,22013,354306,6,1,1
8126,22013,354312,6,1,1
8127,22013,354320,6,1,1
8128,22013,354327,6,1,1
8129,22013,354331,6,1,1
8130,22013,354337,6,1,1
8131,22013,354339,6,1,1
8132,22013,354340,6,1,1
8133,22013,354341,6,1,1
8134,22013,354343,6,1,1
8135,22013,354344,6,1,1
8136,22013,354346,6,1,1
8137,22013,354347,6,1,1
8138,22013,354348,6,1,1
8139,22013,354350,6,1,1
8140,22013,354351,6,1,1
8141,22013,354353,6,1,1
8142,22013,354354,6,1,1
8143,22013,354361,6,1,1
8144,22013,354362,6,1,1
8145,27556,354362,64,1,1
8146,22013,354561,6,2,2
8147,27556,354561,64,939,937
8148,22013,355323,6,1,1
8149,22013,355487,6,1,1
8150,22013,355636,6,1,1
8151,22013,355782,6,2,1
8152,22013,355976,6,1,1
8153,22013,356092,6,1,1
8154,22013,356283,6,1,1
8155,22013,356345,6,1,1
8156,22013,356347,6,2,2
8157,22013,356348,6,1,1
8158,22013,356809,6,1,1
8159,22013,356811,6,1,1
8160,22013,356814,6,1,1
8161,22013,356815,6,1,1
8162,22013,356818,6,1,1
8163,22013,356820,6,1,1
8164,22013,356821,6,1,1
8165,22013,356823,6,1,1
8166,22013,356824,6,1,1
8167,22013,356825,6,1,1
8168,22013,356827,6,1,1
8169,22013,356828,6,1,1
8170,22013,356830,6,1,1
8171,22013,356835,6,1,1
8172,22013,356837,6,1,1
8173,22013,356839,6,1,1
8174,22013,356841,6,1,1
8175,22013,358465,6,1,1
8176,22013,361414,6,1,1
8177,22013,361548,6,2,2
8178,22013,365202,6,1,1
8179,22013,365620,6,1,1
8180,22013,365885,6,2,2
8181,22013,366005,6,1,1
8182,22013,368009,6,2,2
8183,22013,369288,6,1,1
8184,22013,369332,6,1,1
8185,22013,369352,6,1,1
8186,22013,369441,6,1,1
8187,22013,369442,6,1,1
8188,22013,369443,6,1,1
8189,22013,369444,6,1,1
8190,22013,369446,6,1,1
8191,22013,369450,6,1,1
8192,22013,371782,6,1,1
8193,22013,371793,6,1,1
8194,22013,371846,6,1,1
8195,22013,372387,6,1,1
8196,27556,372387,64,1,1
8197,22013,372478,6,1,1
8198,22013,372482,6,1,1
8199,22013,372502,6,1,1
8200,22013,372512,6,1,1
8201,22013,372669,6,1,1
8202,22013,372681,6,1,1
8203,22013,372780,6,1,1
8204,22013,372783,6,1,1
8205,22013,372790,6,1,1
8206,22013,372816,6,1,1
8207,22013,372823,6,1,1
8208,22013,372989,6,1,1
8209,22013,372996,6,1,1
8210,22013,373192,6,1,1
8211,22013,374633,6,2,2
8212,22013,375322,6,1,1
8213,22013,375616,6,1,1
8214,22013,375841,6,1,1
8215,22013,375919,6,1,1
8216,22013,375920,6,1,1
8217,22013,375925,6,1,1
8218,22013,375928,6,1,1
8219,22013,375929,6,1,1
8220,22013,375930,6,1,1
8221,22013,375936,6,1,1
8222,22013,375937,6,1,1
8223,22013,376023,6,1,1
8224,22013,376025,6,1,1
8225,22013,376033,6,1,1
8226,22013,376209,6,1,1
8227,22013,376255,6,1,1
8228,22013,376598,6,1,1
8229,22013,378234,6,1,1
8230,22013,378250,6,1,1
8231,22013,378281,6,1,1
8232,22013,378286,6,1,1
8233,22013,378386,6,1,1
8234,22013,378390,1,1,1
8235,22013,378410,6,1,1
8236,22013,378417,6,1,1
8237,22013,378420,6,1,1
8238,22013,378422,6,1,1
8239,22013,378427,6,1,1
8240,22013,378431,6,1,1
8241,22013,378432,6,1,1
8242,22013,378442,6,1,1
8243,22013,378449,6,1,1
8244,22013,378450,6,1,1
8245,22013,378487,6,1,1
8246,22013,378491,6,1,1
8247,22013,378495,6,1,1
8248,22013,378503,6,1,1
8249,22013,378511,6,1,1
8250,22013,378631,6,1,1
8251,22013,378638,6,1,1
8252,22013,378662,6,1,1
8253,22013,378737,6,1,1
8254,22013,378803,6,1,1
8255,22013,378805,6,1,1
8256,22013,378807,6,1,1
8257,22013,378809,6,2,2
8258,22013,378855,6,1,1
8259,22013,378861,6,1,1
8260,22013,378863,6,1,1
8261,22013,378864,6,1,1
8262,22013,378865,6,1,1
8263,22013,379258,6,1,1
8264,22013,379261,6,1,1
8265,28254,379261,1,1,1
8266,22013,379933,6,1,1
8267,22013,380710,6,1,1
8268,22013,380738,6,1,1
8269,22013,380919,6,1,1
8270,22013,380963,6,1,1
8271,22013,381018,6,1,1
8272,22013,381041,6,1,1
8273,22013,381091,6,1,1
8274,22013,381117,6,1,1
8275,22013,381432,6,1,1
8276,22013,381594,6,1,1
8277,22013,381595,6,1,1
8278,22013,381596,6,1,1
8279,22013,381597,6,1,1
8280,22013,381605,6,1,1
8281,22013,381710,6,1,1
8282,22013,381762,6,1,1
8283,22013,381767,6,1,1
8284,22013,381774,6,1,1
8285,22013,381803,6,1,1
8286,22013,381813,6,1,1
8287,22013,381815,6,1,1
8288,22013,384237,6,1,1
8289,22013,384253,6,1,1
8290,22013,384261,6,1,1
8291,22013,384302,6,1,1
8292,22013,384402,6,1,1
8293,22013,384467,6,1,1
8294,22013,384470,6,1,1
8295,22013,384503,6,1,1
8296,22013,384544,6,1,1
8297,22013,384606,6,1,1
8298,22013,384623,6,1,1
8299,22013,384640,6,1,1
8300,22013,384644,6,1,1
8301,22013,384705,6,1,1
8302,22013,384732,6,1,1
8303,22013,384783,6,1,1
8304,22013,384785,6,1,1
8305,22013,384786,6,1,1
8306,22013,384787,6,1,1
8307,22013,384789,6,1,1
8308,22013,384804,6,1,1
8309,22013,384805,6,1,1
8310,22013,384809,6,1,1
8311,22013,384810,6,1,1
8312,22013,384818,6,1,1
8313,22013,384819,6,1,1
8314,22013,384824,6,1,1
8315,22013,384825,6,1,1
8316,22013,384828,6,1,1
8317,22013,384841,6,1,1
8318,22013,384849,6,1,1
8319,22013,384853,6,1,1
8320,22013,384856,1,1,1
8321,22013,384858,6,1,1
8322,22013,384864,6,1,1
8323,22013,384865,6,1,1
8324,22013,384866,6,1,1
8325,22013,384876,6,1,1
8326,22013,384877,6,1,1
8327,22013,384879,6,1,1
8328,22013,384880,6,1,1
8329,22013,384881,6,1,1
8330,22013,384882,6,1,1
8331,22013,384904,6,1,1
8332,22013,384920,6,1,1
8333,22013,384923,6,1,1
8334,22013,384925,6,1,1
8335,22013,384926,6,1,1
8336,22013,384928,6,1,1
8337,22013,384992,6,1,1
8338,22013,385000,6,2,2
8339,22013,385011,6,1,1
8340,22013,385014,6,1,1
8341,22013,385015,6,1,1
8342,22013,385110,6,1,1
8343,22013,385132,6,1,1
8344,22013,385266,6,1,1
8345,22013,385269,6,1,1
8346,22013,385279,6,1,1
8347,22013,385284,6,1,1
8348,22013,385299,6,1,1
8349,22013,385303,6,1,1
8350,22013,385304,6,1,1
8351,22013,385321,6,1,1
8352,22013,385350,6,2,1
8353,22013,385450,6,1,1
8354,22013,385453,6,2,2
8355,22013,385454,6,1,1
8356,22013,385455,6,1,1
8357,22013,385464,6,1,1
8358,22013,385467,6,1,1
8359,22013,385469,6,1,1
8360,22013,385493,6,1,1
8361,22013,385494,6,1,1
8362,22013,385495,6,1,1
8363,22013,385496,6,1,1
8364,22013,385501,6,1,1
8365,22013,385502,6,1,1
8366,22013,385526,6,2,2
8367,22013,385528,6,1,1
8368,22013,385530,6,1,1
8369,22013,385594,6,1,1
8370,22013,385745,6,1,1
8371,22013,385853,6,1,1
8372,22013,385861,6,1,1
8373,22013,385864,6,1,1
8374,22013,385865,6,2,2
8375,22013,385866,6,1,1
8376,22013,385876,6,1,1
8377,22013,385878,6,1,1
8378,22013,385883,6,1,1
8379,22013,385885,6,1,1
8380,22013,386297,6,1,1
8381,22013,388401,6,1,1
8382,22013,388627,6,1,1
8383,22013,388628,6,1,1
8384,22013,388645,6,1,1
8385,22013,388668,6,1,1
8386,22013,388683,6,1,1
8387,22013,388761,6,1,1
8388,22013,388762,6,1,1
8389,22013,388765,6,1,1
8390,22013,388792,6,1,1
8391,22013,388794,6,1,1
8392,22013,388869,6,1,1
8393,22013,388876,6,1,1
8394,22013,388965,6,1,1
8395,22013,389037,6,1,1
8396,22013,389090,6,1,1
8397,22013,389108,6,2,2
8398,22013,389137,6,1,1
8399,22013,389275,6,1,1
8400,22013,389292,6,1,1
8401,22013,389293,6,1,1
8402,22013,389295,6,1,1
8403,22013,389298,6,1,1
8404,22013,389301,6,1,1
8405,22013,389315,6,1,1
8406,22013,389318,6,1,1
8407,22013,389320,6,1,1
8408,22013,389333,6,1,1
8409,22013,389436,6,1,1
8410,22013,389458,6,1,1
8411,22013,389544,6,1,1
8412,22013,389553,6,1,1
8413,22013,389560,6,1,1
8414,22013,389565,6,1,1
8415,22013,389598,6,1,1
8416,22013,389600,6,1,1
8417,22013,389601,6,1,1
8418,22013,389602,6,1,1
8419,22013,389694,6,1,1
8420,22013,389722,6,1,1
8421,22013,389766,6,1,1
8422,22013,389771,6,1,1
8423,22013,389775,6,1,1
8424,22013,389780,6,1,1
8425,22013,389789,6,1,1
8426,22013,389791,6,1,1
8427,22013,389797,6,1,1
8428,22013,389804,6,1,1
8429,22013,389827,6,1,1
8430,22013,389836,6,1,1
8431,22013,389837,6,1,1
8432,22013,389841,6,1,1
8433,22013,389842,6,1,1
8434,22013,389843,6,1,1
8435,22013,389844,6,1,1
8436,22013,389845,6,1,1
8437,22013,389847,6,1,1
8438,22013,389946,6,1,1
8439,22013,389964,6,1,1
8440,22013,389977,6,1,1
8441,22013,390027,6,1,1
8442,22013,390028,6,1,1
8443,22013,390031,6,1,1
8444,22013,390032,6,1,1
8445,22013,390294,6,1,1
8446,22013,390299,6,1,1
8447,22013,390300,6,1,1
8448,22013,390303,6,1,1
8449,22013,390304,6,1,1
8450,22013,390306,6,1,1
8451,22013,390372,6,1,1
8452,22013,390799,6,1,1
8453,22013,391228,6,1,1
8454,22013,392291,6,1,1
8455,22013,392293,6,1,1
8456,22013,392294,6,1,1
8457,22013,392296,6,1,1
8458,22013,392302,6,1,1
8459,22013,392304,6,1,1
8460,22013,392306,6,1,1
8461,22013,392317,6,1,1
8462,22013,392318,6,1,1
8463,22013,392321,6,1,1
8464,22013,392325,6,1,1
8465,22013,392329,6,1,1
8466,22013,392337,6,1,1
8467,22013,392338,6,1,1
8468,22013,392347,6,1,1
8469,22013,392352,6,1,1
8470,22013,392355,6,1,1
8471,22013,392441,6,1,1
8472,22013,392444,6,1,1
8473,22013,392445,6,1,1
8474,22013,392453,6,1,1
8475,22013,392454,6,1,1
8476,22013,392455,6,1,1
8477,22013,392457,6,1,1
8478,22013,392473,6,1,1
8479,22013,392482,6,1,1
8480,22013,392483,6,1,1
8481,22013,392487,6,1,1
8482,22013,392494,6,1,1
8483,22013,392496,6,1,1
8484,22013,392497,6,1,1
8485,22013,392498,6,1,1
8486,22013,392505,6,1,1
8487,22013,392508,6,1,1
8488,22013,392516,6,1,1
8489,22013,392519,6,1,1
8490,22013,392536,6,1,1
8491,22013,392592,6,1,1
8492,22013,392599,1,1,1
8493,22013,392664,6,1,1
8494,22013,392691,6,1,1
8495,22013,392765,6,1,1
8496,22013,392800,6,1,1
8497,22013,392815,6,1,1
8498,22013,392816,6,1,1
8499,22013,392822,6,1,1
8500,22013,392825,6,1,1
8501,22013,392837,6,1,1
8502,22013,392862,6,1,1
8503,22013,392871,6,1,1
8504,22013,392878,6,1,1
8505,22013,392905,6,1,1
8506,22013,392906,6,1,1
8507,22013,392922,6,1,1
8508,22013,392923,6,1,1
8509,22013,392924,6,1,1
8510,22013,392927,6,1,1
8511,22013,392928,6,1,1
8512,22013,392929,6,1,1
8513,22013,392930,6,1,1
8514,22013,392935,6,1,1
8515,22013,393205,6,1,1
8516,22013,393211,6,1,1
8517,22013,393230,6,1,1
8518,22013,393238,6,1,1
8519,22013,393239,6,1,1
8520,22013,393243,6,1,1
8521,22013,393248,6,1,1
8522,22013,393249,6,1,1
8523,22013,393251,6,1,1
8524,22013,393252,6,1,1
8525,22013,393253,6,1,1
8526,22013,393254,6,1,1
8527,22013,393263,6,1,1
8528,22013,393264,6,1,1
8529,22013,393288,6,1,1
8530,22013,393302,6,1,1
8531,22013,393304,6,1,1
8532,22013,393312,6,1,1
8533,22013,393464,6,1,1
8534,22013,393476,6,1,1
8535,22013,393478,6,1,1
8536,22013,393479,6,1,1
8537,22013,393481,6,1,1
8538,22013,393485,6,1,1
8539,22013,393486,6,1,1
8540,22013,393487,1,1,1
8541,22013,393489,1,1,1
8542,22013,393492,6,1,1
8543,22013,393494,1,1,1
8544,22013,393498,6,1,1
8545,22013,393505,6,1,1
8546,22013,393506,6,1,1
8547,22013,393510,6,1,1
8548,22013,393512,6,1,1
8549,22013,393513,6,1,1
8550,22013,393514,6,1,1
8551,22013,393519,6,1,1
8552,22013,393521,6,1,1
8553,22013,393529,6,1,1
8554,22013,393539,6,1,1
8555,22013,393550,6,1,1
8556,22013,393558,6,1,1
8557,22013,393583,6,1,1
8558,22013,396150,6,1,1
8559,22013,396761,6,1,1
8560,22013,396763,6,1,1
8561,22013,396766,6,1,1
8562,22013,396769,6,1,1
8563,22013,396782,6,1,1
8564,22013,396936,6,1,1
8565,22013,397040,6,1,1
8566,22013,397043,6,1,1
8567,22013,397150,6,2,1
8568,22013,397285,6,1,1
8569,22013,399085,6,1,1
8570,22013,399190,6,1,1
8571,22013,399193,6,1,1
8572,22013,399337,6,1,1
8573,22013,399630,6,1,1
8574,22013,399766,6,1,1
8575,22013,399871,6,1,1
8576,22013,399941,6,1,1
8577,22013,399968,6,1,1
8578,22013,400283,6,1,1
8579,22013,400284,6,1,1
8580,22013,400285,6,1,1
8581,22013,400287,6,1,1
8582,22013,400290,6,1,1
8583,22013,400291,6,1,1
8584,22013,400292,6,1,1
8585,22013,400295,6,1,1
8586,22013,400298,6,1,1
8587,22013,400299,6,1,1
8588,22013,400300,6,1,1
8589,22013,400302,6,1,1
8590,22013,400340,6,1,1
8591,22013,400548,6,1,1
8592,27585,400548,1,1,1
8593,22013,401585,6,1,1
8594,22013,401633,6,1,1
8595,22013,401725,6,1,1
8596,22013,401744,6,1,1
8597,22013,401832,6,1,1
8598,22013,402232,6,1,1
8599,22013,402235,6,1,1
8600,22013,402237,6,1,1
8601,22013,402243,6,1,1
8602,22013,402287,6,1,1
8603,22013,402292,6,1,1
8604,22013,402293,6,1,1
8605,28150,402293,3,1,1
8606,22013,402295,6,1,1
8607,22013,402296,6,1,1
8608,22013,402298,6,1,1
8609,22013,402318,6,1,1
8610,22013,402320,6,1,1
8611,22013,402323,6,1,1
8612,22013,402662,6,1,1
8613,22013,402691,6,1,1
8614,22013,402715,6,1,1
8615,22013,402721,6,1,1
8616,22013,402771,6,1,1
8617,22013,402887,6,1,1
8618,22013,403675,6,1,1
8619,22013,403685,6,1,1
8620,22013,403690,6,1,1
8621,22013,403722,1,1,1
8622,22013,403759,6,1,1
8623,22013,403781,6,1,1
8624,22013,403782,6,1,1
8625,22013,403785,6,2,2
8626,22013,403791,6,1,1
8627,22013,403792,6,1,1
8628,22013,403794,6,1,1
8629,22013,403795,6,1,1
8630,22013,403809,6,1,1
8631,22013,403813,6,1,1
8632,22013,403814,6,1,1
8633,22013,403821,6,1,1
8634,22013,403822,6,1,1
8635,22013,403826,6,1,1
8636,22013,403850,6,1,1
8637,22013,403868,6,1,1
8638,22013,403912,6,1,1
8639,22013,404005,6,1,1
8640,22013,404101,6,1,1
8641,22013,404149,6,19,13
8642,22013,404332,6,1,1
8643,22013,404335,6,1,1
8644,22013,404342,6,1,1
8645,22013,404343,6,1,1
8646,22013,404345,6,1,1
8647,22013,404352,6,1,1
8648,22013,404354,6,1,1
8649,22013,404360,6,1,1
8650,22013,404856,6,1,1
8651,22013,406393,6,1,1
8652,22013,407238,6,1,1
8653,22013,407733,6,1,1
8654,22013,408045,6,1,1
8655,22013,408387,6,1,1
8656,22013,410827,6,2,2
8657,22013,410936,5,1,1
8658,22013,411730,6,1,1
8659,22013,421698,6,1,1
8660,22013,424042,6,1,1
8661,22013,424111,6,1,1
8662,22013,427374,6,1,1
8663,22013,428641,6,1,1
8664,22013,429028,6,1,1
8665,22013,431238,6,1,1
8666,22013,431777,6,1,1
8667,22013,434420,6,1,1
8668,22013,435171,3,1,1
8669,22013,435884,6,1,1
8670,22013,435885,6,1,1
8671,22013,436310,6,1,1
8672,22013,436348,2,1,1
8673,22013,437316,6,1,1
8674,22013,437333,6,1,1
8675,22013,439461,6,1,1
8676,22013,440072,6,1,1
8677,22013,441310,6,1,1
8678,22013,441802,6,1,1
8679,22013,441869,6,1,1
8680,22013,442419,6,1,1
8681,22013,442508,6,1,1
8682,22013,442517,6,1,1
8683,22013,442518,6,1,1
8684,22013,442528,6,1,1
8685,22013,442555,6,1,1
8686,22013,442557,6,1,1
8687,22013,442569,6,1,1
8688,22013,443053,6,1,1
8689,22013,443065,6,1,1
8690,22013,443074,6,1,1
8691,22013,443075,6,1,1
8692,22013,443081,6,1,1
8693,22013,443090,6,1,1
8694,22013,443112,6,1,1
8695,22013,444316,6,1,1
8696,22013,444508,6,1,1
8697,22013,444914,6,1,1
8698,22013,446080,6,1,1
8699,22013,446172,6,1,1
8700,22013,446173,6,1,1
8701,22013,446197,6,1,1
8702,22013,446217,6,1,1
8703,22013,446229,6,1,1
